x-axis,F1
Hertz,dBV
+2.5965000E+06,-12.95313E+00
+2.5970000E+06,-12.99219E+00
+2.5975000E+06,-13.07031E+00
+2.5980000E+06,-13.10938E+00
+2.5985000E+06,-13.18750E+00
+2.5990000E+06,-13.26563E+00
+2.5995000E+06,-13.30469E+00
+2.6000000E+06,-13.38281E+00
+2.6005000E+06,-13.42188E+00
+2.6010000E+06,-13.50000E+00
+2.6015000E+06,-13.57813E+00
+2.6020000E+06,-13.61719E+00
+2.6025000E+06,-13.69531E+00
+2.6030000E+06,-13.73438E+00
+2.6035000E+06,-13.81250E+00
+2.6040000E+06,-13.89063E+00
+2.6045000E+06,-13.92969E+00
+2.6050000E+06,-14.00781E+00
+2.6055000E+06,-14.04688E+00
+2.6060000E+06,-14.12500E+00
+2.6065000E+06,-14.20313E+00
+2.6070000E+06,-14.24219E+00
+2.6075000E+06,-14.32031E+00
+2.6080000E+06,-14.35938E+00
+2.6085000E+06,-14.43750E+00
+2.6090000E+06,-14.51563E+00
+2.6095000E+06,-14.59375E+00
+2.6100000E+06,-14.71094E+00
+2.6105000E+06,-14.78906E+00
+2.6110000E+06,-14.90625E+00
+2.6115000E+06,-15.02344E+00
+2.6120000E+06,-15.14063E+00
+2.6125000E+06,-15.21875E+00
+2.6130000E+06,-15.33594E+00
+2.6135000E+06,-15.45313E+00
+2.6140000E+06,-15.57031E+00
+2.6145000E+06,-15.64844E+00
+2.6150000E+06,-15.76563E+00
+2.6155000E+06,-15.88281E+00
+2.6160000E+06,-16.00000E+00
+2.6165000E+06,-16.07813E+00
+2.6170000E+06,-16.19531E+00
+2.6175000E+06,-16.31250E+00
+2.6180000E+06,-16.42969E+00
+2.6185000E+06,-16.50781E+00
+2.6190000E+06,-16.62500E+00
+2.6195000E+06,-16.74219E+00
+2.6200000E+06,-16.85938E+00
+2.6205000E+06,-16.93750E+00
+2.6210000E+06,-17.05469E+00
+2.6215000E+06,-17.17188E+00
+2.6220000E+06,-17.28906E+00
+2.6225000E+06,-17.36719E+00
+2.6230000E+06,-17.48438E+00
+2.6235000E+06,-17.60156E+00
+2.6240000E+06,-17.71875E+00
+2.6245000E+06,-17.79688E+00
+2.6250000E+06,-17.99219E+00
+2.6255000E+06,-18.14844E+00
+2.6260000E+06,-18.30469E+00
+2.6265000E+06,-18.46094E+00
+2.6270000E+06,-18.61719E+00
+2.6275000E+06,-18.77344E+00
+2.6280000E+06,-18.92969E+00
+2.6285000E+06,-19.08594E+00
+2.6290000E+06,-19.28125E+00
+2.6295000E+06,-19.43750E+00
+2.6300000E+06,-19.59375E+00
+2.6305000E+06,-19.75000E+00
+2.6310000E+06,-19.90625E+00
+2.6315000E+06,-20.06250E+00
+2.6320000E+06,-20.21875E+00
+2.6325000E+06,-20.37500E+00
+2.6330000E+06,-20.57031E+00
+2.6335000E+06,-20.72656E+00
+2.6340000E+06,-20.88281E+00
+2.6345000E+06,-21.03906E+00
+2.6350000E+06,-21.19531E+00
+2.6355000E+06,-21.35156E+00
+2.6360000E+06,-21.50781E+00
+2.6365000E+06,-21.66406E+00
+2.6370000E+06,-21.85938E+00
+2.6375000E+06,-22.01563E+00
+2.6380000E+06,-22.17188E+00
+2.6385000E+06,-22.32813E+00
+2.6390000E+06,-22.48438E+00
+2.6395000E+06,-22.64063E+00
+2.6400000E+06,-22.83594E+00
+2.6405000E+06,-23.03125E+00
+2.6410000E+06,-23.22656E+00
+2.6415000E+06,-23.46094E+00
+2.6420000E+06,-23.65625E+00
+2.6425000E+06,-23.85156E+00
+2.6430000E+06,-24.04688E+00
+2.6435000E+06,-24.28125E+00
+2.6440000E+06,-24.47656E+00
+2.6445000E+06,-24.67188E+00
+2.6450000E+06,-24.86719E+00
+2.6455000E+06,-25.10156E+00
+2.6460000E+06,-25.29688E+00
+2.6465000E+06,-25.49219E+00
+2.6470000E+06,-25.68750E+00
+2.6475000E+06,-25.92188E+00
+2.6480000E+06,-26.11719E+00
+2.6485000E+06,-26.31250E+00
+2.6490000E+06,-26.50781E+00
+2.6495000E+06,-26.74219E+00
+2.6500000E+06,-26.93750E+00
+2.6505000E+06,-27.13281E+00
+2.6510000E+06,-27.32813E+00
+2.6515000E+06,-27.52344E+00
+2.6520000E+06,-27.75781E+00
+2.6525000E+06,-27.95313E+00
+2.6530000E+06,-28.14844E+00
+2.6535000E+06,-28.34375E+00
+2.6540000E+06,-28.57813E+00
+2.6545000E+06,-28.77344E+00
+2.6550000E+06,-28.96875E+00
+2.6555000E+06,-29.04688E+00
+2.6560000E+06,-29.08594E+00
+2.6565000E+06,-29.16406E+00
+2.6570000E+06,-29.20313E+00
+2.6575000E+06,-29.24219E+00
+2.6580000E+06,-29.32031E+00
+2.6585000E+06,-29.35938E+00
+2.6590000E+06,-29.43750E+00
+2.6595000E+06,-29.47656E+00
+2.6600000E+06,-29.55469E+00
+2.6605000E+06,-29.59375E+00
+2.6610000E+06,-29.63281E+00
+2.6615000E+06,-29.71094E+00
+2.6620000E+06,-29.75000E+00
+2.6625000E+06,-29.82813E+00
+2.6630000E+06,-29.86719E+00
+2.6635000E+06,-29.90625E+00
+2.6640000E+06,-29.98438E+00
+2.6645000E+06,-30.02344E+00
+2.6650000E+06,-30.10156E+00
+2.6655000E+06,-30.14063E+00
+2.6660000E+06,-30.17969E+00
+2.6665000E+06,-30.25781E+00
+2.6670000E+06,-30.29688E+00
+2.6675000E+06,-30.37500E+00
+2.6680000E+06,-30.41406E+00
+2.6685000E+06,-30.45313E+00
+2.6690000E+06,-30.53125E+00
+2.6695000E+06,-30.57031E+00
+2.6700000E+06,-30.64844E+00
+2.6705000E+06,-30.68750E+00
+2.6710000E+06,-30.68750E+00
+2.6715000E+06,-30.68750E+00
+2.6720000E+06,-30.68750E+00
+2.6725000E+06,-30.68750E+00
+2.6730000E+06,-30.68750E+00
+2.6735000E+06,-30.68750E+00
+2.6740000E+06,-30.68750E+00
+2.6745000E+06,-30.72656E+00
+2.6750000E+06,-30.72656E+00
+2.6755000E+06,-30.72656E+00
+2.6760000E+06,-30.72656E+00
+2.6765000E+06,-30.72656E+00
+2.6770000E+06,-30.72656E+00
+2.6775000E+06,-30.72656E+00
+2.6780000E+06,-30.76563E+00
+2.6785000E+06,-30.76563E+00
+2.6790000E+06,-30.76563E+00
+2.6795000E+06,-30.76563E+00
+2.6800000E+06,-30.76563E+00
+2.6805000E+06,-30.76563E+00
+2.6810000E+06,-30.76563E+00
+2.6815000E+06,-30.76563E+00
+2.6820000E+06,-30.80469E+00
+2.6825000E+06,-30.80469E+00
+2.6830000E+06,-30.80469E+00
+2.6835000E+06,-30.80469E+00
+2.6840000E+06,-30.80469E+00
+2.6845000E+06,-30.80469E+00
+2.6850000E+06,-30.80469E+00
+2.6855000E+06,-30.80469E+00
+2.6860000E+06,-30.76563E+00
+2.6865000E+06,-30.64844E+00
+2.6870000E+06,-30.57031E+00
+2.6875000E+06,-30.49219E+00
+2.6880000E+06,-30.41406E+00
+2.6885000E+06,-30.33594E+00
+2.6890000E+06,-30.25781E+00
+2.6895000E+06,-30.14063E+00
+2.6900000E+06,-30.06250E+00
+2.6905000E+06,-29.98438E+00
+2.6910000E+06,-29.90625E+00
+2.6915000E+06,-29.82813E+00
+2.6920000E+06,-29.75000E+00
+2.6925000E+06,-29.63281E+00
+2.6930000E+06,-29.55469E+00
+2.6935000E+06,-29.47656E+00
+2.6940000E+06,-29.39844E+00
+2.6945000E+06,-29.32031E+00
+2.6950000E+06,-29.24219E+00
+2.6955000E+06,-29.12500E+00
+2.6960000E+06,-29.04688E+00
+2.6965000E+06,-28.96875E+00
+2.6970000E+06,-28.89063E+00
+2.6975000E+06,-28.81250E+00
+2.6980000E+06,-28.73438E+00
+2.6985000E+06,-28.61719E+00
+2.6990000E+06,-28.53906E+00
+2.6995000E+06,-28.46094E+00
+2.7000000E+06,-28.38281E+00
+2.7005000E+06,-28.30469E+00
+2.7010000E+06,-28.18750E+00
+2.7015000E+06,-27.99219E+00
+2.7020000E+06,-27.79688E+00
+2.7025000E+06,-27.60156E+00
+2.7030000E+06,-27.40625E+00
+2.7035000E+06,-27.21094E+00
+2.7040000E+06,-27.01563E+00
+2.7045000E+06,-26.82031E+00
+2.7050000E+06,-26.62500E+00
+2.7055000E+06,-26.42969E+00
+2.7060000E+06,-26.23438E+00
+2.7065000E+06,-26.03906E+00
+2.7070000E+06,-25.84375E+00
+2.7075000E+06,-25.64844E+00
+2.7080000E+06,-25.45313E+00
+2.7085000E+06,-25.25781E+00
+2.7090000E+06,-25.06250E+00
+2.7095000E+06,-24.86719E+00
+2.7100000E+06,-24.67188E+00
+2.7105000E+06,-24.47656E+00
+2.7110000E+06,-24.28125E+00
+2.7115000E+06,-24.08594E+00
+2.7120000E+06,-23.89063E+00
+2.7125000E+06,-23.69531E+00
+2.7130000E+06,-23.50000E+00
+2.7135000E+06,-23.30469E+00
+2.7140000E+06,-23.10938E+00
+2.7145000E+06,-22.91406E+00
+2.7150000E+06,-22.71875E+00
+2.7155000E+06,-22.52344E+00
+2.7160000E+06,-22.32813E+00
+2.7165000E+06,-22.17188E+00
+2.7170000E+06,-22.01563E+00
+2.7175000E+06,-21.89844E+00
+2.7180000E+06,-21.74219E+00
+2.7185000E+06,-21.58594E+00
+2.7190000E+06,-21.42969E+00
+2.7195000E+06,-21.31250E+00
+2.7200000E+06,-21.15625E+00
+2.7205000E+06,-21.00000E+00
+2.7210000E+06,-20.84375E+00
+2.7215000E+06,-20.72656E+00
+2.7220000E+06,-20.57031E+00
+2.7225000E+06,-20.41406E+00
+2.7230000E+06,-20.25781E+00
+2.7235000E+06,-20.10156E+00
+2.7240000E+06,-19.98438E+00
+2.7245000E+06,-19.82813E+00
+2.7250000E+06,-19.67188E+00
+2.7255000E+06,-19.51563E+00
+2.7260000E+06,-19.39844E+00
+2.7265000E+06,-19.24219E+00
+2.7270000E+06,-19.08594E+00
+2.7275000E+06,-18.92969E+00
+2.7280000E+06,-18.81250E+00
+2.7285000E+06,-18.65625E+00
+2.7290000E+06,-18.50000E+00
+2.7295000E+06,-18.34375E+00
+2.7300000E+06,-18.18750E+00
+2.7305000E+06,-18.07031E+00
+2.7310000E+06,-17.91406E+00
+2.7315000E+06,-17.79688E+00
+2.7320000E+06,-17.67969E+00
+2.7325000E+06,-17.60156E+00
+2.7330000E+06,-17.52344E+00
+2.7335000E+06,-17.40625E+00
+2.7340000E+06,-17.32813E+00
+2.7345000E+06,-17.25000E+00
+2.7350000E+06,-17.13281E+00
+2.7355000E+06,-17.05469E+00
+2.7360000E+06,-16.93750E+00
+2.7365000E+06,-16.85938E+00
+2.7370000E+06,-16.78125E+00
+2.7375000E+06,-16.66406E+00
+2.7380000E+06,-16.58594E+00
+2.7385000E+06,-16.50781E+00
+2.7390000E+06,-16.39063E+00
+2.7395000E+06,-16.31250E+00
+2.7400000E+06,-16.23438E+00
+2.7405000E+06,-16.11719E+00
+2.7410000E+06,-16.03906E+00
+2.7415000E+06,-15.92188E+00
+2.7420000E+06,-15.84375E+00
+2.7425000E+06,-15.76563E+00
+2.7430000E+06,-15.64844E+00
+2.7435000E+06,-15.57031E+00
+2.7440000E+06,-15.49219E+00
+2.7445000E+06,-15.37500E+00
+2.7450000E+06,-15.29688E+00
+2.7455000E+06,-15.21875E+00
+2.7460000E+06,-15.10156E+00
+2.7465000E+06,-15.02344E+00
+2.7470000E+06,-14.94531E+00
+2.7475000E+06,-14.90625E+00
+2.7480000E+06,-14.86719E+00
+2.7485000E+06,-14.78906E+00
+2.7490000E+06,-14.75000E+00
+2.7495000E+06,-14.67188E+00
+2.7500000E+06,-14.63281E+00
+2.7505000E+06,-14.59375E+00
+2.7510000E+06,-14.51563E+00
+2.7515000E+06,-14.47656E+00
+2.7520000E+06,-14.43750E+00
+2.7525000E+06,-14.35938E+00
+2.7530000E+06,-14.32031E+00
+2.7535000E+06,-14.24219E+00
+2.7540000E+06,-14.20313E+00
+2.7545000E+06,-14.16406E+00
+2.7550000E+06,-14.08594E+00
+2.7555000E+06,-14.04688E+00
+2.7560000E+06,-14.00781E+00
+2.7565000E+06,-13.92969E+00
+2.7570000E+06,-13.89063E+00
+2.7575000E+06,-13.81250E+00
+2.7580000E+06,-13.77344E+00
+2.7585000E+06,-13.73438E+00
+2.7590000E+06,-13.65625E+00
+2.7595000E+06,-13.61719E+00
+2.7600000E+06,-13.57813E+00
+2.7605000E+06,-13.50000E+00
+2.7610000E+06,-13.46094E+00
+2.7615000E+06,-13.38281E+00
+2.7620000E+06,-13.34375E+00
+2.7625000E+06,-13.34375E+00
+2.7630000E+06,-13.30469E+00
+2.7635000E+06,-13.30469E+00
+2.7640000E+06,-13.30469E+00
+2.7645000E+06,-13.26563E+00
+2.7650000E+06,-13.26563E+00
+2.7655000E+06,-13.22656E+00
+2.7660000E+06,-13.22656E+00
+2.7665000E+06,-13.18750E+00
+2.7670000E+06,-13.18750E+00
+2.7675000E+06,-13.14844E+00
+2.7680000E+06,-13.14844E+00
+2.7685000E+06,-13.10938E+00
+2.7690000E+06,-13.10938E+00
+2.7695000E+06,-13.07031E+00
+2.7700000E+06,-13.07031E+00
+2.7705000E+06,-13.07031E+00
+2.7710000E+06,-13.03125E+00
+2.7715000E+06,-13.03125E+00
+2.7720000E+06,-12.99219E+00
+2.7725000E+06,-12.99219E+00
+2.7730000E+06,-12.95313E+00
+2.7735000E+06,-12.95313E+00
+2.7740000E+06,-12.91406E+00
+2.7745000E+06,-12.91406E+00
+2.7750000E+06,-12.87500E+00
+2.7755000E+06,-12.87500E+00
+2.7760000E+06,-12.87500E+00
+2.7765000E+06,-12.83594E+00
+2.7770000E+06,-12.83594E+00
+2.7775000E+06,-12.83594E+00
+2.7780000E+06,-12.83594E+00
+2.7785000E+06,-12.83594E+00
+2.7790000E+06,-12.87500E+00
+2.7795000E+06,-12.87500E+00
+2.7800000E+06,-12.87500E+00
+2.7805000E+06,-12.91406E+00
+2.7810000E+06,-12.91406E+00
+2.7815000E+06,-12.91406E+00
+2.7820000E+06,-12.91406E+00
+2.7825000E+06,-12.95313E+00
+2.7830000E+06,-12.95313E+00
+2.7835000E+06,-12.95313E+00
+2.7840000E+06,-12.99219E+00
+2.7845000E+06,-12.99219E+00
+2.7850000E+06,-12.99219E+00
+2.7855000E+06,-12.99219E+00
+2.7860000E+06,-13.03125E+00
+2.7865000E+06,-13.03125E+00
+2.7870000E+06,-13.03125E+00
+2.7875000E+06,-13.07031E+00
+2.7880000E+06,-13.07031E+00
+2.7885000E+06,-13.07031E+00
+2.7890000E+06,-13.10938E+00
+2.7895000E+06,-13.10938E+00
+2.7900000E+06,-13.10938E+00
+2.7905000E+06,-13.10938E+00
+2.7910000E+06,-13.14844E+00
+2.7915000E+06,-13.14844E+00
+2.7920000E+06,-13.14844E+00
+2.7925000E+06,-13.18750E+00
+2.7930000E+06,-13.22656E+00
+2.7935000E+06,-13.26563E+00
+2.7940000E+06,-13.30469E+00
+2.7945000E+06,-13.34375E+00
+2.7950000E+06,-13.42188E+00
+2.7955000E+06,-13.46094E+00
+2.7960000E+06,-13.50000E+00
+2.7965000E+06,-13.53906E+00
+2.7970000E+06,-13.57813E+00
+2.7975000E+06,-13.61719E+00
+2.7980000E+06,-13.65625E+00
+2.7985000E+06,-13.73438E+00
+2.7990000E+06,-13.77344E+00
+2.7995000E+06,-13.81250E+00
+2.8000000E+06,-13.85156E+00
+2.8005000E+06,-13.89063E+00
+2.8010000E+06,-13.92969E+00
+2.8015000E+06,-13.96875E+00
+2.8020000E+06,-14.04688E+00
+2.8025000E+06,-14.08594E+00
+2.8030000E+06,-14.12500E+00
+2.8035000E+06,-14.16406E+00
+2.8040000E+06,-14.20313E+00
+2.8045000E+06,-14.24219E+00
+2.8050000E+06,-14.28125E+00
+2.8055000E+06,-14.35938E+00
+2.8060000E+06,-14.39844E+00
+2.8065000E+06,-14.43750E+00
+2.8070000E+06,-14.47656E+00
+2.8075000E+06,-14.51563E+00
+2.8080000E+06,-14.59375E+00
+2.8085000E+06,-14.67188E+00
+2.8090000E+06,-14.75000E+00
+2.8095000E+06,-14.82813E+00
+2.8100000E+06,-14.90625E+00
+2.8105000E+06,-15.02344E+00
+2.8110000E+06,-15.10156E+00
+2.8115000E+06,-15.17969E+00
+2.8120000E+06,-15.25781E+00
+2.8125000E+06,-15.33594E+00
+2.8130000E+06,-15.41406E+00
+2.8135000E+06,-15.49219E+00
+2.8140000E+06,-15.57031E+00
+2.8145000E+06,-15.64844E+00
+2.8150000E+06,-15.72656E+00
+2.8155000E+06,-15.84375E+00
+2.8160000E+06,-15.92188E+00
+2.8165000E+06,-16.00000E+00
+2.8170000E+06,-16.07813E+00
+2.8175000E+06,-16.15625E+00
+2.8180000E+06,-16.23438E+00
+2.8185000E+06,-16.31250E+00
+2.8190000E+06,-16.39063E+00
+2.8195000E+06,-16.46875E+00
+2.8200000E+06,-16.54688E+00
+2.8205000E+06,-16.66406E+00
+2.8210000E+06,-16.74219E+00
+2.8215000E+06,-16.82031E+00
+2.8220000E+06,-16.89844E+00
+2.8225000E+06,-16.97656E+00
+2.8230000E+06,-17.05469E+00
+2.8235000E+06,-17.21094E+00
+2.8240000E+06,-17.32813E+00
+2.8245000E+06,-17.44531E+00
+2.8250000E+06,-17.60156E+00
+2.8255000E+06,-17.71875E+00
+2.8260000E+06,-17.83594E+00
+2.8265000E+06,-17.99219E+00
+2.8270000E+06,-18.10938E+00
+2.8275000E+06,-18.22656E+00
+2.8280000E+06,-18.38281E+00
+2.8285000E+06,-18.50000E+00
+2.8290000E+06,-18.61719E+00
+2.8295000E+06,-18.77344E+00
+2.8300000E+06,-18.89063E+00
+2.8305000E+06,-19.00781E+00
+2.8310000E+06,-19.16406E+00
+2.8315000E+06,-19.28125E+00
+2.8320000E+06,-19.39844E+00
+2.8325000E+06,-19.55469E+00
+2.8330000E+06,-19.67188E+00
+2.8335000E+06,-19.82813E+00
+2.8340000E+06,-19.94531E+00
+2.8345000E+06,-20.06250E+00
+2.8350000E+06,-20.21875E+00
+2.8355000E+06,-20.33594E+00
+2.8360000E+06,-20.45313E+00
+2.8365000E+06,-20.60938E+00
+2.8370000E+06,-20.72656E+00
+2.8375000E+06,-20.84375E+00
+2.8380000E+06,-21.00000E+00
+2.8385000E+06,-21.15625E+00
+2.8390000E+06,-21.31250E+00
+2.8395000E+06,-21.50781E+00
+2.8400000E+06,-21.66406E+00
+2.8405000E+06,-21.85938E+00
+2.8410000E+06,-22.05469E+00
+2.8415000E+06,-22.21094E+00
+2.8420000E+06,-22.40625E+00
+2.8425000E+06,-22.56250E+00
+2.8430000E+06,-22.75781E+00
+2.8435000E+06,-22.91406E+00
+2.8440000E+06,-23.10938E+00
+2.8445000E+06,-23.26563E+00
+2.8450000E+06,-23.46094E+00
+2.8455000E+06,-23.65625E+00
+2.8460000E+06,-23.81250E+00
+2.8465000E+06,-24.00781E+00
+2.8470000E+06,-24.16406E+00
+2.8475000E+06,-24.35938E+00
+2.8480000E+06,-24.51563E+00
+2.8485000E+06,-24.71094E+00
+2.8490000E+06,-24.86719E+00
+2.8495000E+06,-25.06250E+00
+2.8500000E+06,-25.25781E+00
+2.8505000E+06,-25.41406E+00
+2.8510000E+06,-25.60938E+00
+2.8515000E+06,-25.76563E+00
+2.8520000E+06,-25.96094E+00
+2.8525000E+06,-26.11719E+00
+2.8530000E+06,-26.31250E+00
+2.8535000E+06,-26.46875E+00
+2.8540000E+06,-26.62500E+00
+2.8545000E+06,-26.74219E+00
+2.8550000E+06,-26.89844E+00
+2.8555000E+06,-27.01563E+00
+2.8560000E+06,-27.17188E+00
+2.8565000E+06,-27.28906E+00
+2.8570000E+06,-27.44531E+00
+2.8575000E+06,-27.56250E+00
+2.8580000E+06,-27.71875E+00
+2.8585000E+06,-27.83594E+00
+2.8590000E+06,-27.99219E+00
+2.8595000E+06,-28.10938E+00
+2.8600000E+06,-28.26563E+00
+2.8605000E+06,-28.38281E+00
+2.8610000E+06,-28.53906E+00
+2.8615000E+06,-28.65625E+00
+2.8620000E+06,-28.81250E+00
+2.8625000E+06,-28.92969E+00
+2.8630000E+06,-29.08594E+00
+2.8635000E+06,-29.20313E+00
+2.8640000E+06,-29.35938E+00
+2.8645000E+06,-29.47656E+00
+2.8650000E+06,-29.63281E+00
+2.8655000E+06,-29.75000E+00
+2.8660000E+06,-29.90625E+00
+2.8665000E+06,-30.02344E+00
+2.8670000E+06,-30.17969E+00
+2.8675000E+06,-30.29688E+00
+2.8680000E+06,-30.45313E+00
+2.8685000E+06,-30.57031E+00
+2.8690000E+06,-30.64844E+00
+2.8695000E+06,-30.64844E+00
+2.8700000E+06,-30.64844E+00
+2.8705000E+06,-30.64844E+00
+2.8710000E+06,-30.68750E+00
+2.8715000E+06,-30.68750E+00
+2.8720000E+06,-30.68750E+00
+2.8725000E+06,-30.72656E+00
+2.8730000E+06,-30.72656E+00
+2.8735000E+06,-30.72656E+00
+2.8740000E+06,-30.72656E+00
+2.8745000E+06,-30.76563E+00
+2.8750000E+06,-30.76563E+00
+2.8755000E+06,-30.76563E+00
+2.8760000E+06,-30.76563E+00
+2.8765000E+06,-30.80469E+00
+2.8770000E+06,-30.80469E+00
+2.8775000E+06,-30.80469E+00
+2.8780000E+06,-30.80469E+00
+2.8785000E+06,-30.84375E+00
+2.8790000E+06,-30.84375E+00
+2.8795000E+06,-30.84375E+00
+2.8800000E+06,-30.84375E+00
+2.8805000E+06,-30.88281E+00
+2.8810000E+06,-30.88281E+00
+2.8815000E+06,-30.88281E+00
+2.8820000E+06,-30.88281E+00
+2.8825000E+06,-30.92188E+00
+2.8830000E+06,-30.92188E+00
+2.8835000E+06,-30.92188E+00
+2.8840000E+06,-30.92188E+00
+2.8845000E+06,-30.92188E+00
+2.8850000E+06,-30.92188E+00
+2.8855000E+06,-30.92188E+00
+2.8860000E+06,-30.92188E+00
+2.8865000E+06,-30.92188E+00
+2.8870000E+06,-30.92188E+00
+2.8875000E+06,-30.92188E+00
+2.8880000E+06,-30.92188E+00
+2.8885000E+06,-30.92188E+00
+2.8890000E+06,-30.88281E+00
+2.8895000E+06,-30.88281E+00
+2.8900000E+06,-30.88281E+00
+2.8905000E+06,-30.88281E+00
+2.8910000E+06,-30.88281E+00
+2.8915000E+06,-30.88281E+00
+2.8920000E+06,-30.88281E+00
+2.8925000E+06,-30.88281E+00
+2.8930000E+06,-30.88281E+00
+2.8935000E+06,-30.88281E+00
+2.8940000E+06,-30.88281E+00
+2.8945000E+06,-30.84375E+00
+2.8950000E+06,-30.84375E+00
+2.8955000E+06,-30.84375E+00
+2.8960000E+06,-30.84375E+00
+2.8965000E+06,-30.84375E+00
+2.8970000E+06,-30.84375E+00
+2.8975000E+06,-30.84375E+00
+2.8980000E+06,-30.84375E+00
+2.8985000E+06,-30.84375E+00
+2.8990000E+06,-30.84375E+00
+2.8995000E+06,-30.72656E+00
+2.9000000E+06,-30.57031E+00
+2.9005000E+06,-30.41406E+00
+2.9010000E+06,-30.25781E+00
+2.9015000E+06,-30.10156E+00
+2.9020000E+06,-29.94531E+00
+2.9025000E+06,-29.82813E+00
+2.9030000E+06,-29.67188E+00
+2.9035000E+06,-29.51563E+00
+2.9040000E+06,-29.35938E+00
+2.9045000E+06,-29.20313E+00
+2.9050000E+06,-29.04688E+00
+2.9055000E+06,-28.89063E+00
+2.9060000E+06,-28.73438E+00
+2.9065000E+06,-28.57813E+00
+2.9070000E+06,-28.42188E+00
+2.9075000E+06,-28.30469E+00
+2.9080000E+06,-28.14844E+00
+2.9085000E+06,-27.99219E+00
+2.9090000E+06,-27.83594E+00
+2.9095000E+06,-27.67969E+00
+2.9100000E+06,-27.52344E+00
+2.9105000E+06,-27.36719E+00
+2.9110000E+06,-27.21094E+00
+2.9115000E+06,-27.05469E+00
+2.9120000E+06,-26.89844E+00
+2.9125000E+06,-26.78125E+00
+2.9130000E+06,-26.62500E+00
+2.9135000E+06,-26.46875E+00
+2.9140000E+06,-26.31250E+00
+2.9145000E+06,-26.15625E+00
+2.9150000E+06,-26.00000E+00
+2.9155000E+06,-25.80469E+00
+2.9160000E+06,-25.64844E+00
+2.9165000E+06,-25.49219E+00
+2.9170000E+06,-25.29688E+00
+2.9175000E+06,-25.14063E+00
+2.9180000E+06,-24.98438E+00
+2.9185000E+06,-24.82813E+00
+2.9190000E+06,-24.63281E+00
+2.9195000E+06,-24.47656E+00
+2.9200000E+06,-24.32031E+00
+2.9205000E+06,-24.12500E+00
+2.9210000E+06,-23.96875E+00
+2.9215000E+06,-23.81250E+00
+2.9220000E+06,-23.61719E+00
+2.9225000E+06,-23.46094E+00
+2.9230000E+06,-23.30469E+00
+2.9235000E+06,-23.14844E+00
+2.9240000E+06,-22.95313E+00
+2.9245000E+06,-22.79688E+00
+2.9250000E+06,-22.64063E+00
+2.9255000E+06,-22.44531E+00
+2.9260000E+06,-22.28906E+00
+2.9265000E+06,-22.13281E+00
+2.9270000E+06,-21.97656E+00
+2.9275000E+06,-21.78125E+00
+2.9280000E+06,-21.62500E+00
+2.9285000E+06,-21.46875E+00
+2.9290000E+06,-21.27344E+00
+2.9295000E+06,-21.11719E+00
+2.9300000E+06,-21.00000E+00
+2.9305000E+06,-20.88281E+00
+2.9310000E+06,-20.76563E+00
+2.9315000E+06,-20.64844E+00
+2.9320000E+06,-20.53125E+00
+2.9325000E+06,-20.41406E+00
+2.9330000E+06,-20.29688E+00
+2.9335000E+06,-20.17969E+00
+2.9340000E+06,-20.06250E+00
+2.9345000E+06,-19.94531E+00
+2.9350000E+06,-19.82813E+00
+2.9355000E+06,-19.71094E+00
+2.9360000E+06,-19.59375E+00
+2.9365000E+06,-19.47656E+00
+2.9370000E+06,-19.35938E+00
+2.9375000E+06,-19.24219E+00
+2.9380000E+06,-19.12500E+00
+2.9385000E+06,-19.00781E+00
+2.9390000E+06,-18.89063E+00
+2.9395000E+06,-18.77344E+00
+2.9400000E+06,-18.65625E+00
+2.9405000E+06,-18.53906E+00
+2.9410000E+06,-18.42188E+00
+2.9415000E+06,-18.30469E+00
+2.9420000E+06,-18.18750E+00
+2.9425000E+06,-18.07031E+00
+2.9430000E+06,-17.95313E+00
+2.9435000E+06,-17.83594E+00
+2.9440000E+06,-17.71875E+00
+2.9445000E+06,-17.60156E+00
+2.9450000E+06,-17.48438E+00
+2.9455000E+06,-17.44531E+00
+2.9460000E+06,-17.36719E+00
+2.9465000E+06,-17.28906E+00
+2.9470000E+06,-17.21094E+00
+2.9475000E+06,-17.13281E+00
+2.9480000E+06,-17.05469E+00
+2.9485000E+06,-17.01563E+00
+2.9490000E+06,-16.93750E+00
+2.9495000E+06,-16.85938E+00
+2.9500000E+06,-16.78125E+00
+2.9505000E+06,-16.70313E+00
+2.9510000E+06,-16.66406E+00
+2.9515000E+06,-16.58594E+00
+2.9520000E+06,-16.50781E+00
+2.9525000E+06,-16.42969E+00
+2.9530000E+06,-16.35156E+00
+2.9535000E+06,-16.31250E+00
+2.9540000E+06,-16.23438E+00
+2.9545000E+06,-16.15625E+00
+2.9550000E+06,-16.07813E+00
+2.9555000E+06,-16.00000E+00
+2.9560000E+06,-15.96094E+00
+2.9565000E+06,-15.88281E+00
+2.9570000E+06,-15.80469E+00
+2.9575000E+06,-15.72656E+00
+2.9580000E+06,-15.64844E+00
+2.9585000E+06,-15.60938E+00
+2.9590000E+06,-15.53125E+00
+2.9595000E+06,-15.45313E+00
+2.9600000E+06,-15.37500E+00
+2.9605000E+06,-15.33594E+00
+2.9610000E+06,-15.29688E+00
+2.9615000E+06,-15.25781E+00
+2.9620000E+06,-15.21875E+00
+2.9625000E+06,-15.17969E+00
+2.9630000E+06,-15.14063E+00
+2.9635000E+06,-15.10156E+00
